Filename,Total Lines,TEXT Lines,FORM Lines,TABLE Lines,TEXT Chars,FORM Chars,TABLE Chars,TEXT Avg Len,FORM Avg Len,TABLE Avg Len
document_part_classification_23.xml,16,2,14,0,1237,300,0,618.50,21.43,0.00
document_part_classification_230.xml,16,0,16,0,0,705,0,0.00,44.06,0.00
document_part_classification_231.xml,30,2,28,0,802,1232,0,401.00,44.00,0.00
document_part_classification_232.xml,25,1,24,0,364,1033,0,364.00,43.04,0.00
document_part_classification_233.xml,26,0,26,0,0,2141,0,0.00,82.35,0.00
document_part_classification_234.xml,21,1,20,0,289,812,0,289.00,40.60,0.00
document_part_classification_235.xml,7,1,6,0,325,263,0,325.00,43.83,0.00
document_part_classification_236.xml,16,2,14,0,1079,490,0,539.50,35.00,0.00
document_part_classification_237.xml,39,0,39,0,0,2868,0,0.00,73.54,0.00
document_part_classification_238.xml,10,0,10,0,0,525,0,0.00,52.50,0.00
document_part_classification_239.xml,9,2,7,0,1027,402,0,513.50,57.43,0.00
document_part_classification_24.xml,17,1,16,0,362,962,0,362.00,60.12,0.00
document_part_classification_240.xml,17,1,16,0,337,1472,0,337.00,92.00,0.00
document_part_classification_241.xml,16,2,14,0,759,1218,0,379.50,87.00,0.00
document_part_classification_242.xml,21,0,21,0,0,1282,0,0.00,61.05,0.00
document_part_classification_243.xml,32,1,31,0,734,2717,0,734.00,87.65,0.00
document_part_classification_244.xml,21,1,20,0,990,1034,0,990.00,51.70,0.00
document_part_classification_245.xml,14,2,12,0,869,954,0,434.50,79.50,0.00
document_part_classification_246.xml,11,0,11,0,0,261,0,0.00,23.73,0.00
document_part_classification_247.xml,15,0,15,0,0,1243,0,0.00,82.87,0.00
document_part_classification_248.xml,39,0,39,0,0,2320,0,0.00,59.49,0.00
document_part_classification_249.xml,28,0,28,0,0,2061,0,0.00,73.61,0.00
document_part_classification_25.xml,17,1,16,0,356,772,0,356.00,48.25,0.00
document_part_classification_250.xml,16,0,16,0,0,699,0,0.00,43.69,0.00
document_part_classification_251.xml,5,1,4,0,281,219,0,281.00,54.75,0.00
document_part_classification_252.xml,13,0,13,0,0,894,0,0.00,68.77,0.00
document_part_classification_253.xml,7,1,6,0,333,235,0,333.00,39.17,0.00
document_part_classification_254.xml,4,0,4,0,0,148,0,0.00,37.00,0.00
document_part_classification_255.xml,15,0,15,0,0,1039,0,0.00,69.27,0.00
document_part_classification_256.xml,4,0,4,0,0,289,0,0.00,72.25,0.00
document_part_classification_257.xml,3,0,3,0,0,156,0,0.00,52.00,0.00
document_part_classification_258.xml,11,0,11,0,0,274,0,0.00,24.91,0.00
document_part_classification_259.xml,42,0,42,0,0,2596,0,0.00,61.81,0.00
document_part_classification_26.xml,20,1,19,0,1065,1292,0,1065.00,68.00,0.00
document_part_classification_260.xml,8,1,7,0,360,398,0,360.00,56.86,0.00
document_part_classification_261.xml,7,3,4,0,1387,288,0,462.33,72.00,0.00
document_part_classification_262.xml,10,1,9,0,417,727,0,417.00,80.78,0.00
document_part_classification_263.xml,43,0,43,0,0,3446,0,0.00,80.14,0.00
document_part_classification_264.xml,12,5,7,0,2544,477,0,508.80,68.14,0.00
document_part_classification_265.xml,11,1,10,0,570,794,0,570.00,79.40,0.00
document_part_classification_266.xml,9,0,9,0,0,426,0,0.00,47.33,0.00
document_part_classification_267.xml,14,0,14,0,0,878,0,0.00,62.71,0.00
document_part_classification_268.xml,14,1,13,0,299,676,0,299.00,52.00,0.00
document_part_classification_269.xml,17,0,17,0,0,848,0,0.00,49.88,0.00
document_part_classification_27.xml,6,0,6,0,0,527,0,0.00,87.83,0.00
document_part_classification_270.xml,20,3,17,0,1200,1046,0,400.00,61.53,0.00
document_part_classification_271.xml,14,1,13,0,393,947,0,393.00,72.85,0.00
document_part_classification_272.xml,9,0,9,0,0,461,0,0.00,51.22,0.00
document_part_classification_273.xml,19,2,17,0,766,810,0,383.00,47.65,0.00
document_part_classification_274.xml,22,1,21,0,784,1359,0,784.00,64.71,0.00
document_part_classification_275.xml,6,1,5,0,1265,254,0,1265.00,50.80,0.00
document_part_classification_276.xml,9,0,9,0,0,760,0,0.00,84.44,0.00
document_part_classification_277.xml,22,3,19,0,1055,1230,0,351.67,64.74,0.00
document_part_classification_278.xml,9,3,6,0,873,400,0,291.00,66.67,0.00
document_part_classification_279.xml,27,0,27,0,0,1903,0,0.00,70.48,0.00
document_part_classification_28.xml,13,0,13,0,0,590,0,0.00,45.38,0.00
document_part_classification_280.xml,19,4,15,0,1690,766,0,422.50,51.07,0.00
document_part_classification_281.xml,4,1,3,0,258,216,0,258.00,72.00,0.00
document_part_classification_282.xml,17,0,17,0,0,923,0,0.00,54.29,0.00
document_part_classification_283.xml,4,1,3,0,785,249,0,785.00,83.00,0.00
document_part_classification_284.xml,12,2,10,0,871,646,0,435.50,64.60,0.00
document_part_classification_285.xml,17,1,16,0,814,491,0,814.00,30.69,0.00
document_part_classification_286.xml,22,9,13,0,6939,537,0,771.00,41.31,0.00
document_part_classification_287.xml,15,0,15,0,0,770,0,0.00,51.33,0.00
document_part_classification_288.xml,11,1,10,0,394,471,0,394.00,47.10,0.00
document_part_classification_289.xml,25,0,25,0,0,1158,0,0.00,46.32,0.00
document_part_classification_29.xml,3,1,2,0,268,121,0,268.00,60.50,0.00
document_part_classification_290.xml,29,0,29,0,0,1248,0,0.00,43.03,0.00
document_part_classification_291.xml,3,0,3,0,0,137,0,0.00,45.67,0.00
document_part_classification_292.xml,7,1,6,0,356,276,0,356.00,46.00,0.00
document_part_classification_293.xml,5,0,5,0,0,215,0,0.00,43.00,0.00
document_part_classification_294.xml,22,0,22,0,0,880,0,0.00,40.00,0.00
document_part_classification_295.xml,14,1,13,0,597,284,0,597.00,21.85,0.00
document_part_classification_296.xml,2,0,2,0,0,166,0,0.00,83.00,0.00
document_part_classification_297.xml,28,0,0,28,0,0,2388,0.00,0.00,85.29
document_part_classification_298.xml,5,1,4,0,613,285,0,613.00,71.25,0.00
document_part_classification_299.xml,12,0,0,12,0,0,904,0.00,0.00,75.33
document_part_classification_3.xml,11,0,11,0,0,823,0,0.00,74.82,0.00
document_part_classification_30.xml,34,0,34,0,0,2218,0,0.00,65.24,0.00
document_part_classification_300.xml,40,0,0,40,0,0,1815,0.00,0.00,45.38
document_part_classification_301.xml,17,3,0,14,1788,0,546,596.00,0.00,39.00
document_part_classification_302.xml,19,4,0,15,2863,0,1341,715.75,0.00,89.40
document_part_classification_303.xml,27,2,0,25,1731,0,2229,865.50,0.00,89.16
document_part_classification_304.xml,32,0,0,32,0,0,2537,0.00,0.00,79.28
document_part_classification_305.xml,13,2,11,0,2214,188,0,1107.00,17.09,0.00
document_part_classification_306.xml,35,2,33,0,2008,3479,0,1004.00,105.42,0.00
document_part_classification_307.xml,15,2,13,0,2122,527,0,1061.00,40.54,0.00
document_part_classification_308.xml,48,0,48,0,0,1770,0,0.00,36.88,0.00
document_part_classification_309.xml,26,0,26,0,0,1283,0,0.00,49.35,0.00
document_part_classification_31.xml,20,0,20,0,0,1133,0,0.00,56.65,0.00
document_part_classification_310.xml,12,2,10,0,877,741,0,438.50,74.10,0.00
document_part_classification_311.xml,45,0,0,45,0,0,2651,0.00,0.00,58.91
document_part_classification_312.xml,18,2,16,0,1109,1122,0,554.50,70.12,0.00
document_part_classification_313.xml,19,0,19,0,0,1247,0,0.00,65.63,0.00
document_part_classification_314.xml,25,2,23,0,602,1465,0,301.00,63.70,0.00
document_part_classification_315.xml,12,3,9,0,1449,627,0,483.00,69.67,0.00
document_part_classification_316.xml,14,0,14,0,0,1012,0,0.00,72.29,0.00
document_part_classification_317.xml,31,1,30,0,371,2009,0,371.00,66.97,0.00
document_part_classification_318.xml,28,3,25,0,3613,2674,0,1204.33,106.96,0.00
document_part_classification_319.xml,6,0,6,0,0,474,0,0.00,79.00,0.00
document_part_classification_32.xml,22,1,21,0,620,1272,0,620.00,60.57,0.00
document_part_classification_320.xml,59,1,0,58,765,0,4077,765.00,0.00,70.29
document_part_classification_321.xml,3,1,2,0,1343,127,0,1343.00,63.50,0.00
document_part_classification_322.xml,30,0,0,30,0,0,2367,0.00,0.00,78.90
